Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
P8010015.JPG,2025-08-01,Region,130,0,19,1471.6,2248.0,32.3,27.78,0.0,
P8010015.JPG,2025-08-01,Region,131,1,20,2644.5,2137.0,33.9,34.43,0.0,
