Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
P8010083.JPG,2025-08-01,Region,115,0,25,1230.5,2278.1,99.2,206.34,0.0,
P8010083.JPG,2025-08-01,Region,116,1,26,2451.7,2271.8,106.1,215.04,0.0,
