Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
P8010062.JPG,2025-08-01,Region,87,0,25,1405.3,2366.8,35.3,21.11,0.0,
P8010062.JPG,2025-08-01,Region,88,1,26,2356.1,2344.6,38.3,36.73,0.0,
