Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
P8080040.JPG,2025-08-08,Region,99,0,20,2644.3,2599.2,38.6,32.26,0.0,
P8080040.JPG,2025-08-08,Points,0,0,no skeleton,1209.0,2603.0,0.0,0.0,0.0,
