Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
P8220123.JPG,2025-08-22,Region,101,0,28,2324.7,2398.3,37.0,29.24,0.0,
P8220123.JPG,2025-08-22,Points,0,0,skeleton,914.0,2293.0,0.0,0.0,0.0,
