Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
P7250042.JPG,2025-07-25,Region,80,0,17,1404.0,2448.9,68.7,194.99,0.0,
P7250042.JPG,2025-07-25,Region,81,1,18,2591.2,2415.2,74.8,152.64,0.0,
