Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
P7250041.JPG,2025-07-25,Region,78,0,15,1482.4,2461.2,87.3,103.28,0.0,
P7250041.JPG,2025-07-25,Region,79,1,16,2828.3,2477.9,73.9,107.14,0.0,
