Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
P8150011.JPG,2025-08-15,Region,93,0,4,1922.9,2048.4,29.0,9.97,0.0,
P8150011.JPG,2025-08-15,Points,0,0,no skeleton ,1123.0,2008.0,0.0,0.0,0.0,
