Image.name,TagLab.Date,TagLab.Type,TagLab.Genet.Id,TagLab.Id,TagLab.Class.name,TagLab.Centroid.x,TagLab.Centroid.y,TagLab.Perimeter,TagLab.Area,TagLab.Surf..area,TagLab.Note,filename
P8010018.JPG,2025-08-01,Region,16,0,17,1353.9,2424,37.2,40.46,0,NA,"../data/sideSeg/T3/33_1.2_30min_17,18_T3.csv"
P8010021.JPG,2025-08-01,Region,18,0,19,1196.5,2649,27.9,14.73,0,NA,"../data/sideSeg/T3/33_1.2_30min_19,20_T3.csv"
P8010021.JPG,2025-08-01,Region,19,1,20,2497.6,2600.7,50.2,44.39,0,NA,"../data/sideSeg/T3/33_1.2_30min_19,20_T3.csv"
P8010003.JPG,2025-08-01,Region,0,0,1,1532.4,2124.7,54.3,100,0,NA,"../data/sideSeg/T3/33_1.2_control_1,2_T3.csv"
P8010003.JPG,2025-08-01,Region,1,1,2,2545,2165,32.4,14.37,0,NA,"../data/sideSeg/T3/33_1.2_control_1,2_T3.csv"
P8010004.JPG,2025-08-01,Region,2,0,3,1486.6,2156,52.4,68.21,0,NA,"../data/sideSeg/T3/33_1.2_control_3,4_T3.csv"
P8010004.JPG,2025-08-01,Region,3,1,4,2369.2,2198.4,32.3,11,0,NA,"../data/sideSeg/T3/33_1.2_control_3,4_T3.csv"
P8010005.JPG,2025-08-01,Region,5,1,6,2470.1,2341.8,30.5,23.43,0,NA,"../data/sideSeg/T3/33_1.2_control_5,6_T3.csv"
P8010005.JPG,2025-08-01,Region,4,0,5,1431.4,2345.1,45.5,53.59,0,NA,"../data/sideSeg/T3/33_1.2_control_5,6_T3.csv"
P8010006.JPG,2025-08-01,Region,6,0,7,1389.9,2333.1,25.2,11.31,0,NA,"../data/sideSeg/T3/33_1.2_control_7,8_T3.csv"
P8010006.JPG,2025-08-01,Region,7,1,8,2629.8,2278.3,38.8,33.12,0,NA,"../data/sideSeg/T3/33_1.2_control_7,8_T3.csv"
P8010007.JPG,2025-08-01,Region,8,0,9,1189.5,2303.5,31.7,41.94,0,NA,"../data/sideSeg/T3/33_1.2_control_9,10_T3.csv"
P8010007.JPG,2025-08-01,Region,9,1,10,2410.6,2255.1,30,24.07,0,NA,"../data/sideSeg/T3/33_1.2_control_9,10_T3.csv"
P8010062.JPG,2025-08-01,Region,49,0,21,1205.7,2367.3,46.9,42.01,0,NA,"../data/sideSeg/T3/33_2.0_1hr_21,22_T3.csv"
P8010062.JPG,2025-08-01,Region,50,1,22,2672.4,2326.1,46.7,44.96,0,NA,"../data/sideSeg/T3/33_2.0_1hr_21,22_T3.csv"
P8010063.JPG,2025-08-01,Region,52,1,24,2662,2419.3,50.2,85.42,0,NA,"../data/sideSeg/T3/33_2.0_1hr_23,24_T3.csv"
P8010063.JPG,2025-08-01,Region,51,0,23,1549.6,2488.4,58.3,42.86,0,NA,"../data/sideSeg/T3/33_2.0_1hr_23,24_T3.csv"
P8010064.JPG,2025-08-01,Region,53,0,25,1474.4,2443.3,40.7,45.86,0,NA,"../data/sideSeg/T3/33_2.0_1hr_25,26_T3.csv"
P8010064.JPG,2025-08-01,Region,54,1,26,2618.7,2328.9,67.4,147.67,0,NA,"../data/sideSeg/T3/33_2.0_1hr_25,26_T3.csv"
P8010065.JPG,2025-08-01,Region,55,0,27,1420.6,2405.7,56.5,73.79,0,NA,"../data/sideSeg/T3/33_2.0_1hr_27,28_T3.csv"
P8010065.JPG,2025-08-01,Region,56,1,28,2277,2477.1,26.6,11.21,0,NA,"../data/sideSeg/T3/33_2.0_1hr_27,28_T3.csv"
P8010066.JPG,2025-08-01,Region,58,1,30,2755.5,2391.2,39.4,44.53,0,NA,"../data/sideSeg/T3/33_2.0_1hr_29,30_T3.csv"
P8010066.JPG,2025-08-01,Region,57,0,29,1535.8,2415.2,51.2,64.37,0,NA,"../data/sideSeg/T3/33_2.0_1hr_29,30_T3.csv"
P8010052.JPG,2025-08-01,Region,39,0,11,1515.8,2556.5,18.1,12.25,0,NA,"../data/sideSeg/T3/33_2.0_30min_11,12_T3.csv"
P8010052.JPG,2025-08-01,Region,40,1,12,2181.3,2560.4,16.1,9.5,0,NA,"../data/sideSeg/T3/33_2.0_30min_11,12_T3.csv"
P8010055.JPG,2025-08-01,Region,42,1,14,2588.8,2429.8,15.8,6.79,0,NA,"../data/sideSeg/T3/33_2.0_30min_13,14_T3.csv"
P8010055.JPG,2025-08-01,Region,41,0,13,1398.3,2389.9,29.1,31.37,0,NA,"../data/sideSeg/T3/33_2.0_30min_13,14_T3.csv"
P8010057.JPG,2025-08-01,Region,43,0,15,1603.1,2410.7,51.4,34.29,0,NA,"../data/sideSeg/T3/33_2.0_30min_15,16_T3.csv"
P8010057.JPG,2025-08-01,Region,44,1,16,2848.2,2375.1,40.5,59.53,0,NA,"../data/sideSeg/T3/33_2.0_30min_15,16_T3.csv"
P8010058.JPG,2025-08-01,Region,46,1,18,2756,2439.2,45.3,38.62,0,NA,"../data/sideSeg/T3/33_2.0_30min_17,18_T3.csv"
P8010058.JPG,2025-08-01,Region,45,0,17,1220,2472,38,37.36,0,NA,"../data/sideSeg/T3/33_2.0_30min_17,18_T3.csv"
P8010059.JPG,2025-08-01,Region,47,0,19,1626.4,2471.8,20.4,7.81,0,NA,"../data/sideSeg/T3/33_2.0_30min_19,20_T3.csv"
P8010059.JPG,2025-08-01,Region,48,1,20,2652.5,2378.3,85.6,188.3,0,NA,"../data/sideSeg/T3/33_2.0_30min_19,20_T3.csv"
P8010041.JPG,2025-08-01,Region,29,0,1,1465.9,2333.9,48.1,71.32,0,NA,"../data/sideSeg/T3/33_2.0_control_1,2_T3.csv"
P8010041.JPG,2025-08-01,Region,30,1,2,2500.9,2325.8,60.4,90.94,0,NA,"../data/sideSeg/T3/33_2.0_control_1,2_T3.csv"
P8010042.JPG,2025-08-01,Region,31,0,3,1432,2353.1,74.6,227.87,0,NA,"../data/sideSeg/T3/33_2.0_control_3,4_T3.csv"
P8010042.JPG,2025-08-01,Region,32,1,4,2542.6,2337.2,68.5,129.73,0,NA,"../data/sideSeg/T3/33_2.0_control_3,4_T3.csv"
P8010044.JPG,2025-08-01,Region,33,0,5,1545.4,2345.8,49.2,92.07,0,NA,"../data/sideSeg/T3/33_2.0_control_5,6_T3.csv"
P8010044.JPG,2025-08-01,Region,34,1,6,2590.4,2305.9,64.4,102.92,0,NA,"../data/sideSeg/T3/33_2.0_control_5,6_T3.csv"
P8010047.JPG,2025-08-01,Region,35,0,7,1333.3,2367.5,51.2,64.88,0,NA,"../data/sideSeg/T3/33_2.0_control_7,8_T3.csv"
P8010047.JPG,2025-08-01,Region,36,1,8,2508.6,2366.1,50.1,52.94,0,NA,"../data/sideSeg/T3/33_2.0_control_7,8_T3.csv"
P8010048.JPG,2025-08-01,Region,37,0,9,1787.4,2414.2,48.9,32.27,0,NA,"../data/sideSeg/T3/33_2.0_control_9,10_T3.csv"
P8010048.JPG,2025-08-01,Region,38,1,10,2888.1,2333.8,44.3,70.26,0,NA,"../data/sideSeg/T3/33_2.0_control_9,10_T3.csv"
P8010060.JPG,2025-08-01,Region,84,1,22,2440.6,2204.1,49.5,102.55,0,NA,"../data/sideSeg/T3/34_1.2_1hr_21,22_T3.csv"
P8010060.JPG,2025-08-01,Region,83,0,21,1403,2241.7,43.8,77.99,0,NA,"../data/sideSeg/T3/34_1.2_1hr_21,22_T3.csv"
P8010061.JPG,2025-08-01,Region,85,0,23,1594.4,2094.6,35,32.94,0,NA,"../data/sideSeg/T3/34_1.2_1hr_23,24_T3.csv"
P8010061.JPG,2025-08-01,Region,86,1,24,2302,2033.9,52.5,125.91,0,NA,"../data/sideSeg/T3/34_1.2_1hr_23,24_T3.csv"
P8010062.JPG,2025-08-01,Region,87,0,25,1405.3,2366.8,35.3,21.11,0,NA,"../data/sideSeg/T3/34_1.2_1hr_25,26_T3.csv"
P8010062.JPG,2025-08-01,Region,88,1,26,2356.1,2344.6,38.3,36.73,0,NA,"../data/sideSeg/T3/34_1.2_1hr_25,26_T3.csv"
P8010063.JPG,2025-08-01,Region,89,0,27,1610.6,2034.2,43.9,72.56,0,NA,"../data/sideSeg/T3/34_1.2_1hr_27,28_T3.csv"
P8010063.JPG,2025-08-01,Region,90,1,28,2707.6,2077.3,48.8,46.32,0,NA,"../data/sideSeg/T3/34_1.2_1hr_27,28_T3.csv"
P8010064.JPG,2025-08-01,Region,91,0,29,1412.1,2120.7,45.8,21.34,0,NA,"../data/sideSeg/T3/34_1.2_1hr_29,30_T3.csv"
P8010064.JPG,2025-08-01,Region,92,1,30,2514.6,2099.7,36.8,18.83,0,NA,"../data/sideSeg/T3/34_1.2_1hr_29,30_T3.csv"
P8010053.JPG,2025-08-01,Region,74,0,11,1364.9,2113.9,21.3,17.2,0,NA,"../data/sideSeg/T3/34_1.2_30min_11,12_T3.csv"
P8010053.JPG,2025-08-01,Points,0,0,12,2410,2135,0,0,0,NA,"../data/sideSeg/T3/34_1.2_30min_11,12_T3.csv"
P8010054.JPG,2025-08-01,Region,75,0,13,1274.1,2136.3,29.9,17.34,0,NA,"../data/sideSeg/T3/34_1.2_30min_13,14_T3.csv"
P8010054.JPG,2025-08-01,Region,76,1,14,2422.1,2104.1,33.1,19.35,0,NA,"../data/sideSeg/T3/34_1.2_30min_13,14_T3.csv"
P8010055.JPG,2025-08-01,Region,78,1,16,2428.3,2263,46.7,44.29,0,NA,"../data/sideSeg/T3/34_1.2_30min_15,16_T3.csv"
P8010055.JPG,2025-08-01,Region,77,0,15,1483.4,2242.7,67,32.17,0,NA,"../data/sideSeg/T3/34_1.2_30min_15,16_T3.csv"
P8010056.JPG,2025-08-01,Region,80,1,18,2520.5,2130.4,69.3,131.78,0,NA,"../data/sideSeg/T3/34_1.2_30min_17,18_T3.csv"
P8010056.JPG,2025-08-01,Region,79,0,17,1649.5,2139,67.7,158.21,0,NA,"../data/sideSeg/T3/34_1.2_30min_17,18_T3.csv"
P8010057.JPG,2025-08-01,Region,82,1,20,2246.9,2225.8,25,14.73,0,NA,"../data/sideSeg/T3/34_1.2_30min_19,20_T3.csv"
P8010057.JPG,2025-08-01,Region,81,0,19,1237.1,2213.5,71.5,100.26,0,NA,"../data/sideSeg/T3/34_1.2_30min_19,20_T3.csv"
P8010046.JPG,2025-08-01,Region,59,0,1,1393.6,2284.8,25.5,19.08,0,NA,"../data/sideSeg/T3/34_1.2_control_1,2_T3.csv"
P8010046.JPG,2025-08-01,Region,60,1,2,2566.9,2271.9,40.5,34.61,0,NA,"../data/sideSeg/T3/34_1.2_control_1,2_T3.csv"
P8010047.JPG,2025-08-01,Region,61,0,3,1511.2,2311.1,63.7,96.43,0,NA,"../data/sideSeg/T3/34_1.2_control_3,4_T3.csv"
P8010047.JPG,2025-08-01,Region,62,1,4,2481,2340.2,36.8,48.05,0,NA,"../data/sideSeg/T3/34_1.2_control_3,4_T3.csv"
P8010048.JPG,2025-08-01,Region,63,0,5,1462.1,2389,42.8,26.97,0,NA,"../data/sideSeg/T3/34_1.2_control_5,6_T3.csv"
P8010048.JPG,2025-08-01,Region,64,1,6,2437.8,2385.5,14.4,7.69,0,NA,"../data/sideSeg/T3/34_1.2_control_5,6_T3.csv"
P8010049.JPG,2025-08-01,Region,65,0,7,1465,2358.8,44.8,46.77,0,NA,"../data/sideSeg/T3/34_1.2_control_7,8_T3.csv"
P8010049.JPG,2025-08-01,Region,66,1,8,2482,2323.9,41.7,42.54,0,NA,"../data/sideSeg/T3/34_1.2_control_7,8_T3.csv"
P8010050.JPG,2025-08-01,Region,73,0,9,1394.2,2480.3,17.4,6.52,0,NA,"../data/sideSeg/T3/34_1.2_control_9,10_T3.csv"
P8010050.JPG,2025-08-01,Points,0,0,10,2436,2412,0,0,0,NA,"../data/sideSeg/T3/34_1.2_control_9,10_T3.csv"
P8010081.JPG,2025-08-01,Region,113,0,21,1752.4,2204.3,37.6,50.39,0,NA,"../data/sideSeg/T3/34_2.0_1hr_21,22_T3.csv"
P8010081.JPG,2025-08-01,Points,0,0,22,2642,2235,0,0,0,NA,"../data/sideSeg/T3/34_2.0_1hr_21,22_T3.csv"
P8010082.JPG,2025-08-01,Region,114,0,23,1422.6,2237.3,53.6,54.92,0,NA,"../data/sideSeg/T3/34_2.0_1hr_23,24_T3.csv"
P8010082.JPG,2025-08-01,Points,0,0,24,2417,2189,0,0,0,NA,"../data/sideSeg/T3/34_2.0_1hr_23,24_T3.csv"
P8010083.JPG,2025-08-01,Region,115,0,25,1230.5,2278.1,99.2,206.34,0,NA,"../data/sideSeg/T3/34_2.0_1hr_25,26_T3.csv"
P8010083.JPG,2025-08-01,Region,116,1,26,2451.7,2271.8,106.1,215.04,0,NA,"../data/sideSeg/T3/34_2.0_1hr_25,26_T3.csv"
P8010084.JPG,2025-08-01,Region,118,1,28,2430.3,2116.4,78.9,107.67,0,NA,"../data/sideSeg/T3/34_2.0_1hr_27,28_T3.csv"
P8010084.JPG,2025-08-01,Region,117,0,27,1546.1,2121.2,70.1,129.95,0,NA,"../data/sideSeg/T3/34_2.0_1hr_27,28_T3.csv"
P8010085.JPG,2025-08-01,Region,120,1,30,2608.7,2165,77.6,152.56,0,NA,"../data/sideSeg/T3/34_2.0_1hr_29,30_T3.csv"
P8010085.JPG,2025-08-01,Region,119,0,29,1418,2146.7,51.1,79.8,0,NA,"../data/sideSeg/T3/34_2.0_1hr_29,30_T3.csv"
P8010074.JPG,2025-08-01,Region,103,0,11,1463.6,2247.6,73,129.32,0,NA,"../data/sideSeg/T3/34_2.0_30min_11,12_T3.csv"
P8010074.JPG,2025-08-01,Region,104,1,12,2825.8,2226.6,55.1,109.02,0,NA,"../data/sideSeg/T3/34_2.0_30min_11,12_T3.csv"
P8010075.JPG,2025-08-01,Region,105,0,13,1367.8,2296.8,49.3,43.82,0,NA,"../data/sideSeg/T3/34_2.0_30min_13,14_T3.csv"
P8010075.JPG,2025-08-01,Region,106,1,14,2565.5,2269.5,75.6,172.72,0,NA,"../data/sideSeg/T3/34_2.0_30min_13,14_T3.csv"
P8010076.JPG,2025-08-01,Region,107,0,15,1487.1,2262.7,65.5,94.74,0,NA,"../data/sideSeg/T3/34_2.0_30min_15,16_T3.csv"
P8010076.JPG,2025-08-01,Region,108,1,16,2567.6,2270.4,78.8,93.21,0,NA,"../data/sideSeg/T3/34_2.0_30min_15,16_T3.csv"
P8010077.JPG,2025-08-01,Region,110,1,18,2459.5,2123,22.8,22.16,0,NA,"../data/sideSeg/T3/34_2.0_30min_17,18_T3.csv"
P8010077.JPG,2025-08-01,Region,109,0,17,1652,2095.5,80.1,80.63,0,NA,"../data/sideSeg/T3/34_2.0_30min_17,18_T3.csv"
P8010078.JPG,2025-08-01,Region,111,0,19,1320.4,2252.8,45.5,45.09,0,NA,"../data/sideSeg/T3/34_2.0_30min_19,20_T3.csv"
P8010078.JPG,2025-08-01,Region,112,1,20,2412.2,2229,50.2,89.93,0,NA,"../data/sideSeg/T3/34_2.0_30min_19,20_T3.csv"
P8010067.JPG,2025-08-01,Region,93,0,1,1701.6,2244.3,63.8,93.72,0,NA,"../data/sideSeg/T3/34_2.0_control_1,2_T3.csv"
P8010067.JPG,2025-08-01,Region,94,1,2,2902.5,2255.1,58,105.5,0,NA,"../data/sideSeg/T3/34_2.0_control_1,2_T3.csv"
P8010068.JPG,2025-08-01,Region,95,0,3,1175.3,2395.7,67.7,151.2,0,NA,"../data/sideSeg/T3/34_2.0_control_3,4_T3.csv"
P8010068.JPG,2025-08-01,Region,96,1,4,2157.6,2425.4,64.1,121.62,0,NA,"../data/sideSeg/T3/34_2.0_control_3,4_T3.csv"
P8010069.JPG,2025-08-01,Region,97,0,5,1518.2,2232.1,44,70.75,0,NA,"../data/sideSeg/T3/34_2.0_control_5,6_T3.csv"
P8010069.JPG,2025-08-01,Region,98,1,6,2369.7,2200,61.7,79.01,0,NA,"../data/sideSeg/T3/34_2.0_control_5,6_T3.csv"
P8010070.JPG,2025-08-01,Region,99,0,7,1455.3,2161.8,78.1,129.29,0,NA,"../data/sideSeg/T3/34_2.0_control_7,8_T3.csv"
P8010070.JPG,2025-08-01,Region,100,1,8,2702.2,2236.6,65.6,130.92,0,NA,"../data/sideSeg/T3/34_2.0_control_7,8_T3.csv"
P8010071.JPG,2025-08-01,Region,101,0,9,1444.7,2288,50.7,86.1,0,NA,"../data/sideSeg/T3/34_2.0_control_9,10_T3.csv"
P8010071.JPG,2025-08-01,Region,102,1,10,2834.4,2209.9,71.5,168.17,0,NA,"../data/sideSeg/T3/34_2.0_control_9,10_T3.csv"
P8010018.JPG,2025-08-01,Region,132,0,21,1447.3,2126,47.1,30.32,0,NA,"../data/sideSeg/T3/38_1.2_1hr_21,22_T3.csv"
P8010018.JPG,2025-08-01,Region,133,1,22,2388.2,2113.8,47.8,51.05,0,NA,"../data/sideSeg/T3/38_1.2_1hr_21,22_T3.csv"
P8010019.JPG,2025-08-01,Region,134,0,23,1440.6,1979.5,40.1,36.15,0,NA,"../data/sideSeg/T3/38_1.2_1hr_23,24_T3.csv"
P8010019.JPG,2025-08-01,Points,0,0,24,2489,2049,0,0,0,NA,"../data/sideSeg/T3/38_1.2_1hr_23,24_T3.csv"
P8010020.JPG,2025-08-01,Region,135,0,25,1493.8,2434.2,15.3,7.28,0,NA,"../data/sideSeg/T3/38_1.2_1hr_25,26_T3.csv"
P8010020.JPG,2025-08-01,Region,136,1,26,2508,2398.8,48.1,39.41,0,NA,"../data/sideSeg/T3/38_1.2_1hr_25,26_T3.csv"
P8010021.JPG,2025-08-01,Region,137,0,28,2335.6,2324,39.6,60.19,0,NA,"../data/sideSeg/T3/38_1.2_1hr_27,28_T3.csv"
P8010021.JPG,2025-08-01,Points,0,0,27,1466,2375,0,0,0,NA,"../data/sideSeg/T3/38_1.2_1hr_27,28_T3.csv"
P8010022.JPG,2025-08-01,Region,138,0,29,1485.2,2210.1,33,26.55,0,NA,"../data/sideSeg/T3/38_1.2_1hr_29,30_T3.csv"
P8010022.JPG,2025-08-01,Region,139,1,30,2373.8,2207.4,30.2,21.57,0,NA,"../data/sideSeg/T3/38_1.2_1hr_29,30_T3.csv"
P8010011.JPG,2025-08-01,Points,0,0,11,1458,2165,0,0,0,NA,"../data/sideSeg/T3/38_1.2_30min_11,12_T3.csv"
P8010011.JPG,2025-08-01,Points,0,1,12,2458,2185,0,0,0,NA,"../data/sideSeg/T3/38_1.2_30min_11,12_T3.csv"
P8010012.JPG,2025-08-01,Points,0,0,13,1492,2018,0,0,0,NA,"../data/sideSeg/T3/38_1.2_30min_13,14_T3.csv"
P8010012.JPG,2025-08-01,Points,0,1,14,2362,2024,0,0,0,NA,"../data/sideSeg/T3/38_1.2_30min_13,14_T3.csv"
P8010013.JPG,2025-08-01,Region,128,0,15,1497.8,2148.2,41.5,87.57,0,NA,"../data/sideSeg/T3/38_1.2_30min_15,16_T3.csv"
P8010013.JPG,2025-08-01,Points,0,0,16,2441,2105,0,0,0,NA,"../data/sideSeg/T3/38_1.2_30min_15,16_T3.csv"
P8010014.JPG,2025-08-01,Region,129,0,18,2614.7,2202.6,16.8,7.79,0,NA,"../data/sideSeg/T3/38_1.2_30min_17,18_T3.csv"
P8010014.JPG,2025-08-01,Points,0,0,17,1451,2213,0,0,0,NA,"../data/sideSeg/T3/38_1.2_30min_17,18_T3.csv"
P8010015.JPG,2025-08-01,Region,130,0,19,1471.6,2248,32.3,27.78,0,NA,"../data/sideSeg/T3/38_1.2_30min_19,20_T3.csv"
P8010015.JPG,2025-08-01,Region,131,1,20,2644.5,2137,33.9,34.43,0,NA,"../data/sideSeg/T3/38_1.2_30min_19,20_T3.csv"
P8010004.JPG,2025-08-01,Region,122,1,2,2275.5,1977.8,39.2,56.93,0,NA,"../data/sideSeg/T3/38_1.2_control_1,2_T3.csv"
P8010004.JPG,2025-08-01,Region,121,0,1,1274,2014.9,29.6,30.87,0,NA,"../data/sideSeg/T3/38_1.2_control_1,2_T3.csv"
P8010005.JPG,2025-08-01,Region,123,0,3,1245.2,2123.1,43.7,33.81,0,NA,"../data/sideSeg/T3/38_1.2_control_3,4_T3.csv"
P8010005.JPG,2025-08-01,Region,124,1,4,2129.4,2137.3,32.1,14.84,0,NA,"../data/sideSeg/T3/38_1.2_control_3,4_T3.csv"
P8010006.JPG,2025-08-01,Region,125,0,5,1325.5,2179.6,31.6,17.5,0,NA,"../data/sideSeg/T3/38_1.2_control_5,6_T3.csv"
P8010006.JPG,2025-08-01,Region,126,1,6,2205,2126.3,24.4,11.05,0,NA,"../data/sideSeg/T3/38_1.2_control_5,6_T3.csv"
P8010007.JPG,2025-08-01,Points,0,0,7,2256,2126,0,0,0,NA,"../data/sideSeg/T3/38_1.2_control_7,8_T3.csv"
P8010007.JPG,2025-08-01,Points,0,1,8,1350,2106,0,0,0,NA,"../data/sideSeg/T3/38_1.2_control_7,8_T3.csv"
P8010008.JPG,2025-08-01,Region,127,0,9,935.9,2122,38.9,57.64,0,NA,"../data/sideSeg/T3/38_1.2_control_9,10_T3.csv"
P8010008.JPG,2025-08-01,Points,0,0,10,2250,2069,0,0,0,NA,"../data/sideSeg/T3/38_1.2_control_9,10_T3.csv"
P8010039.JPG,2025-08-01,Region,159,0,22,2739.1,2350.2,75.9,65.71,0,NA,"../data/sideSeg/T3/38_2.0_1hr_21,22_T3.csv"
P8010039.JPG,2025-08-01,Points,0,0,21,1608,2296,0,0,0,NA,"../data/sideSeg/T3/38_2.0_1hr_21,22_T3.csv"
P8010040.JPG,2025-08-01,Region,160,0,23,1218.9,2148.1,86.2,270.36,0,NA,"../data/sideSeg/T3/38_2.0_1hr_23,24_T3.csv"
P8010040.JPG,2025-08-01,Region,161,1,24,2487.7,2239.7,48.9,50.17,0,NA,"../data/sideSeg/T3/38_2.0_1hr_23,24_T3.csv"
P8010041.JPG,2025-08-01,Region,162,0,25,1389.4,2313.6,72.1,73.5,0,NA,"../data/sideSeg/T3/38_2.0_1hr_25,26_T3.csv"
P8010041.JPG,2025-08-01,Region,163,1,26,2335.8,2389.4,32.6,25.61,0,NA,"../data/sideSeg/T3/38_2.0_1hr_25,26_T3.csv"
P8010042.JPG,2025-08-01,Region,164,0,27,1405.5,2478.9,55.8,30.61,0,NA,"../data/sideSeg/T3/38_2.0_1hr_27,28_T3.csv"
P8010042.JPG,2025-08-01,Region,165,1,28,2474.4,2437.5,59.5,101.52,0,NA,"../data/sideSeg/T3/38_2.0_1hr_27,28_T3.csv"
P8010043.JPG,2025-08-01,Region,166,0,30,2747.3,2404.1,86.5,97.61,0,NA,"../data/sideSeg/T3/38_2.0_1hr_29,30_T3.csv"
P8010043.JPG,2025-08-01,Points,0,0,29,1420,2360,0,0,0,NA,"../data/sideSeg/T3/38_2.0_1hr_29,30_T3.csv"
P8010032.JPG,2025-08-01,Region,149,0,11,1214.9,2311.4,75.4,86.31,0,NA,"../data/sideSeg/T3/38_2.0_30min_11,12_T3.csv"
P8010032.JPG,2025-08-01,Region,150,1,12,2486.1,2313.4,56.1,59.5,0,NA,"../data/sideSeg/T3/38_2.0_30min_11,12_T3.csv"
P8010033.JPG,2025-08-01,Region,151,0,13,1207.5,2320.5,42.6,41.37,0,NA,"../data/sideSeg/T3/38_2.0_30min_13,14_T3.csv"
P8010033.JPG,2025-08-01,Region,152,1,14,2277.2,2303.6,21.7,7.62,0,NA,"../data/sideSeg/T3/38_2.0_30min_13,14_T3.csv"
P8010034.JPG,2025-08-01,Region,153,0,15,1484.9,2458.2,65.7,108.75,0,NA,"../data/sideSeg/T3/38_2.0_30min_15,16_T3.csv"
P8010034.JPG,2025-08-01,Region,154,1,16,2216.1,2461.9,43.9,56.2,0,NA,"../data/sideSeg/T3/38_2.0_30min_15,16_T3.csv"
P8010035.JPG,2025-08-01,Region,155,0,17,1637.9,2289.5,68.1,102.68,0,NA,"../data/sideSeg/T3/38_2.0_30min_17,18_T3.csv"
P8010035.JPG,2025-08-01,Region,156,1,18,2620.7,2260.2,31.7,43.18,0,NA,"../data/sideSeg/T3/38_2.0_30min_17,18_T3.csv"
P8010036.JPG,2025-08-01,Region,157,0,19,1107.8,2289.1,61.1,48.64,0,NA,"../data/sideSeg/T3/38_2.0_30min_19,20_T3.csv"
P8010036.JPG,2025-08-01,Region,158,1,20,2374.9,2302.1,42.8,31,0,NA,"../data/sideSeg/T3/38_2.0_30min_19,20_T3.csv"
P8010025.JPG,2025-08-01,Region,140,0,1,1586.2,2155.2,36.5,40.55,0,NA,"../data/sideSeg/T3/38_2.0_control_1,2_T3.csv"
P8010025.JPG,2025-08-01,Region,141,1,2,2931,2156.5,36.3,27.26,0,NA,"../data/sideSeg/T3/38_2.0_control_1,2_T3.csv"
