Image.name,TagLab.Date,TagLab.Type,TagLab.Genet.Id,TagLab.Id,TagLab.Class.name,TagLab.Centroid.x,TagLab.Centroid.y,TagLab.Perimeter,TagLab.Area,TagLab.Surf..area,TagLab.Note,filename
P8080123.JPG,2025-08-08,Region,1,1,4,2397.1,2239,7.1,1.76,0,NA,"../data/sideSeg/T4/33_1.2_control_3,4_T4.csv"
P8080102.JPG,2025-08-08,Region,22,1,4,2479.8,2095.8,71.6,86.96,0,NA,"../data/sideSeg/T4/33_2.0_control_3,4_T4.csv"
P8080073.JPG,2025-08-08,Region,44,1,4,2686.9,2422.6,38.1,40.96,0,NA,"../data/sideSeg/T4/34_1.2_control_3,4_T4.csv"
P8080051.JPG,2025-08-08,Region,69,1,4,2450.9,2382.4,57.8,84.51,0,NA,"../data/sideSeg/T4/34_2.0_control_3,4_T4.csv"
P8080025.JPG,2025-08-08,Region,94,1,4,2612.4,2458.8,38.9,14.85,0,NA,"../data/sideSeg/T4/38_1.2_control_3,4_T4.csv"
P8080004.JPG,2025-08-08,Region,107,0,4,2323.7,2392.7,29.4,16.25,0,NA,"../data/sideSeg/T4/38_2.0_control_3,4_T4.csv"
P8080124.JPG,2025-08-08,Region,4,0,5,1599,2067.3,43.9,33.52,0,NA,"../data/sideSeg/T4/33_1.2_control_5,6_T4.csv"
P8080103.JPG,2025-08-08,Region,23,0,5,1558.3,2247.8,45.3,90.85,0,NA,"../data/sideSeg/T4/33_2.0_control_5,6_T4.csv"
P8080074.JPG,2025-08-08,Region,45,0,5,1643.9,2339.5,13.4,4.18,0,NA,"../data/sideSeg/T4/34_1.2_control_5,6_T4.csv"
P8080052.JPG,2025-08-08,Region,70,0,5,1428.2,2359.3,54.1,71.86,0,NA,"../data/sideSeg/T4/34_2.0_control_5,6_T4.csv"
P8080031.JPG,2025-08-08,Points,0,0,5,1406,2525,0,0,0,NA,"../data/sideSeg/T4/38_1.2_control_5,6_T4.csv"
P8080005.JPG,2025-08-08,Points,0,0,5,1391,2181,0,0,0,NA,"../data/sideSeg/T4/38_2.0_control_5,6_T4.csv"
P8080124.JPG,2025-08-08,Region,5,1,6,2272.4,2057.8,18.9,12.21,0,NA,"../data/sideSeg/T4/33_1.2_control_5,6_T4.csv"
P8080103.JPG,2025-08-08,Region,24,1,6,2479,2239.7,62.7,84.95,0,NA,"../data/sideSeg/T4/33_2.0_control_5,6_T4.csv"
P8080074.JPG,2025-08-08,Region,46,1,6,2757.6,2320.8,24.9,16.5,0,NA,"../data/sideSeg/T4/34_1.2_control_5,6_T4.csv"
P8080052.JPG,2025-08-08,Region,71,1,6,2382,2335.5,50.5,46.96,0,NA,"../data/sideSeg/T4/34_2.0_control_5,6_T4.csv"
P8080031.JPG,2025-08-08,Region,95,0,6,2505.4,2543.8,18,9.11,0,NA,"../data/sideSeg/T4/38_1.2_control_5,6_T4.csv"
P8080005.JPG,2025-08-08,Region,108,0,6,2457.7,2206.5,53.2,70.05,0,NA,"../data/sideSeg/T4/38_2.0_control_5,6_T4.csv"
P8080125.JPG,2025-08-08,Region,6,0,7,1341.6,2201.9,17.3,7.99,0,NA,"../data/sideSeg/T4/33_1.2_control_7,8_T4.csv"
P8080104.JPG,2025-08-08,Region,25,0,7,1538.3,2277.1,58,59.01,0,NA,"../data/sideSeg/T4/33_2.0_control_7,8_T4.csv"
P8080075.JPG,2025-08-08,Region,47,0,7,1332.1,2291.5,23.6,13.06,0,NA,"../data/sideSeg/T4/34_1.2_control_7,8_T4.csv"
P8080053.JPG,2025-08-08,Region,72,0,7,1408.6,2351.9,73,100.85,0,NA,"../data/sideSeg/T4/34_2.0_control_7,8_T4.csv"
P8080032.JPG,2025-08-08,Points,0,0,7,1382,2442,0,0,0,NA,"../data/sideSeg/T4/38_1.2_control_7,8_T4.csv"
P8080006.JPG,2025-08-08,Region,110,1,7,1437.7,2402.1,23.5,6.78,0,NA,"../data/sideSeg/T4/38_2.0_control_7,8_T4.csv"
P8080125.JPG,2025-08-08,Region,7,1,8,2551,2137.4,35.7,35.48,0,NA,"../data/sideSeg/T4/33_1.2_control_7,8_T4.csv"
P8080104.JPG,2025-08-08,Region,26,1,8,2458.5,2309.1,47.4,42.57,0,NA,"../data/sideSeg/T4/33_2.0_control_7,8_T4.csv"
P8080075.JPG,2025-08-08,Region,48,1,8,2432.5,2322.4,27.5,21.99,0,NA,"../data/sideSeg/T4/34_1.2_control_7,8_T4.csv"
P8080053.JPG,2025-08-08,Region,73,1,8,2820.2,2399.6,69.4,97.68,0,NA,"../data/sideSeg/T4/34_2.0_control_7,8_T4.csv"
P8080032.JPG,2025-08-08,Points,0,1,8,2523,2484,0,0,0,NA,"../data/sideSeg/T4/38_1.2_control_7,8_T4.csv"
P8080006.JPG,2025-08-08,Region,109,0,8,2514.7,2345.5,45.9,50.21,0,NA,"../data/sideSeg/T4/38_2.0_control_7,8_T4.csv"
P8080126.JPG,2025-08-08,Region,8,0,9,1215,2101.6,33.9,23.95,0,NA,"../data/sideSeg/T4/33_1.2_control_9,10_T4.csv"
P8080105.JPG,2025-08-08,Region,27,0,9,1651.2,2297,46.8,45.66,0,NA,"../data/sideSeg/T4/33_2.0_control_9,10_T4.csv"
P8080076.JPG,2025-08-08,Region,49,0,9,1553.6,2331.6,12.3,4.21,0,NA,"../data/sideSeg/T4/34_1.2_control_9,10_T4.csv"
P8080054.JPG,2025-08-08,Region,74,0,9,996.8,2771.2,47.4,61.07,0,NA,"../data/sideSeg/T4/34_2.0_control_9,10_T4.csv"
P8080033.JPG,2025-08-08,Region,96,0,9,1342.2,2446.8,11.8,3,0,NA,"../data/sideSeg/T4/38_1.2_control_9,10_T4.csv"
P8080007.JPG,2025-08-08,Region,111,0,9,1373.2,2605.5,12.3,7.42,0,NA,"../data/sideSeg/T4/38_2.0_control_9,10_T4.csv"
P8080126.JPG,2025-08-08,Region,9,1,10,2371.9,2066.9,26.6,22.59,0,NA,"../data/sideSeg/T4/33_1.2_control_9,10_T4.csv"
P8080105.JPG,2025-08-08,Region,28,1,10,2598.8,2245.1,36.5,56.22,0,NA,"../data/sideSeg/T4/33_2.0_control_9,10_T4.csv"
P8080076.JPG,2025-08-08,Points,0,0,10,2420,2219,0,0,0,NA,"../data/sideSeg/T4/34_1.2_control_9,10_T4.csv"
P8080054.JPG,2025-08-08,Region,75,1,10,2671.3,2635.9,74.5,177.19,0,NA,"../data/sideSeg/T4/34_2.0_control_9,10_T4.csv"
P8080033.JPG,2025-08-08,Region,97,1,10,2594.4,2444.4,23.4,14.89,0,NA,"../data/sideSeg/T4/38_1.2_control_9,10_T4.csv"
P8080007.JPG,2025-08-08,Region,112,1,10,2565.1,2643.2,23.6,14.25,0,NA,"../data/sideSeg/T4/38_2.0_control_9,10_T4.csv"
P8080129.JPG,2025-08-08,Region,10,0,11,1330.3,2091.2,29.4,19.24,0,NA,"../data/sideSeg/T4/33_1.2_30min_11,12_T4.csv"
P8080109.JPG,2025-08-08,Points,0,0,11,1600,2040,0,0,0,NA,"../data/sideSeg/T4/33_2.0_30min_11,12_T4.csv"
P8080079.JPG,2025-08-08,Points,0,0,11,1423,2441,0,0,0,NA,"../data/sideSeg/T4/34_1.2_30min_11,12_T4.csv"
P8080057.JPG,2025-08-08,Region,76,0,11,1011.2,2544.7,44.1,65.89,0,NA,"../data/sideSeg/T4/34_2.0_30min_11,12_T4.csv"
P8080036.JPG,2025-08-08,Points,0,0,11,1258,2474,0,0,0,NA,"../data/sideSeg/T4/38_1.2_30min_11,12_T4.csv"
P8080010.JPG,2025-08-08,Region,113,0,11,1269.2,2454,42.4,43.04,0,NA,"../data/sideSeg/T4/38_2.0_30min_11,12_T4.csv"
P8080129.JPG,2025-08-08,Region,11,1,12,2325.4,2131.4,23.6,7.96,0,NA,"../data/sideSeg/T4/33_1.2_30min_11,12_T4.csv"
P8080109.JPG,2025-08-08,Points,0,1,12,2490,2103,0,0,0,NA,"../data/sideSeg/T4/33_2.0_30min_11,12_T4.csv"
P8080079.JPG,2025-08-08,Points,0,1,12,2416,2463,0,0,0,NA,"../data/sideSeg/T4/34_1.2_30min_11,12_T4.csv"
P8080057.JPG,2025-08-08,Region,77,1,12,2618.3,2538.9,50.8,79.92,0,NA,"../data/sideSeg/T4/34_2.0_30min_11,12_T4.csv"
P8080036.JPG,2025-08-08,Points,0,1,12,2483,2482,0,0,0,NA,"../data/sideSeg/T4/38_1.2_30min_11,12_T4.csv"
P8080010.JPG,2025-08-08,Region,114,1,12,2668.5,2456.9,49.9,48.93,0,NA,"../data/sideSeg/T4/38_2.0_30min_11,12_T4.csv"
P8080130.JPG,2025-08-08,Points,0,0,13,1425,2177,0,0,0,NA,"../data/sideSeg/T4/33_1.2_30min_13,14_T4.csv"
P8080110.JPG,2025-08-08,Region,29,0,13,1576.5,2175,24.4,18.96,0,NA,"../data/sideSeg/T4/33_2.0_30min_13,14_T4.csv"
P8080080.JPG,2025-08-08,Region,50,0,13,1246.6,2352.5,15.3,3.4,0,NA,"../data/sideSeg/T4/34_1.2_30min_13,14_T4.csv"
P8080058.JPG,2025-08-08,Region,78,0,13,1270.9,2422,21.9,6.49,0,NA,"../data/sideSeg/T4/34_2.0_30min_13,14_T4.csv"
P8080037.JPG,2025-08-08,Region,98,0,13,1175.1,2438,17.5,13.02,0,NA,"../data/sideSeg/T4/38_1.2_30min_13,14_T4.csv"
P8080011.JPG,2025-08-08,Region,115,0,13,1209.5,2431.2,36.1,17.48,0,NA,"../data/sideSeg/T4/38_2.0_30min_13,14_T4.csv"
P8080130.JPG,2025-08-08,Points,0,1,14,2302,2188,0,0,0,NA,"../data/sideSeg/T4/33_1.2_30min_13,14_T4.csv"
P8080110.JPG,2025-08-08,Points,0,0,14,2486,2107,0,0,0,NA,"../data/sideSeg/T4/33_2.0_30min_13,14_T4.csv"
P8080080.JPG,2025-08-08,Region,51,1,14,2563.6,2353.6,14.5,6.77,0,NA,"../data/sideSeg/T4/34_1.2_30min_13,14_T4.csv"
P8080058.JPG,2025-08-08,Region,79,1,14,2670.5,2384.3,63.8,114.37,0,NA,"../data/sideSeg/T4/34_2.0_30min_13,14_T4.csv"
P8080037.JPG,2025-08-08,Points,0,0,14,2478,2391,0,0,0,NA,"../data/sideSeg/T4/38_1.2_30min_13,14_T4.csv"
P8080011.JPG,2025-08-08,Region,116,1,14,2367.4,2409.3,16.2,4.54,0,NA,"../data/sideSeg/T4/38_2.0_30min_13,14_T4.csv"
P8080131.JPG,2025-08-08,Points,0,0,15,1504,2244,0,0,0,NA,"../data/sideSeg/T4/33_1.2_30min_15,16_T4.csv"
P8080111.JPG,2025-08-08,Region,30,0,15,1447.2,2130,29.6,8.04,0,NA,"../data/sideSeg/T4/33_2.0_30min_15,16_T4.csv"
P8080083.JPG,2025-08-08,Region,52,0,15,1495,2166.7,65.6,29.49,0,NA,"../data/sideSeg/T4/34_1.2_30min_15,16_T4.csv"
P8080059.JPG,2025-08-08,Region,80,0,15,1063.3,2414.8,48.3,49.08,0,NA,"../data/sideSeg/T4/34_2.0_30min_15,16_T4.csv"
P8080038.JPG,2025-08-08,Points,0,0,15,1258,2263,0,0,0,NA,"../data/sideSeg/T4/38_1.2_30min_15,16_T4.csv"
P8080012.JPG,2025-08-08,Region,117,0,15,1583.4,2332.4,45.9,47.88,0,NA,"../data/sideSeg/T4/38_2.0_30min_15,16_T4.csv"
P8080131.JPG,2025-08-08,Region,12,0,16,2269.1,2260.7,28.4,27.95,0,NA,"../data/sideSeg/T4/33_1.2_30min_15,16_T4.csv"
P8080111.JPG,2025-08-08,Region,31,1,16,2530,2060.4,32.2,25.73,0,NA,"../data/sideSeg/T4/33_2.0_30min_15,16_T4.csv"
P8080083.JPG,2025-08-08,Points,0,0,16,2464,2053,0,0,0,NA,"../data/sideSeg/T4/34_1.2_30min_15,16_T4.csv"
P8080059.JPG,2025-08-08,Region,81,1,16,2261.7,2395.4,75,64.11,0,NA,"../data/sideSeg/T4/34_2.0_30min_15,16_T4.csv"
P8080038.JPG,2025-08-08,Points,0,1,16,2483,2345,0,0,0,NA,"../data/sideSeg/T4/38_1.2_30min_15,16_T4.csv"
P8080012.JPG,2025-08-08,Region,118,1,16,2454.5,2391.4,38.4,31.96,0,NA,"../data/sideSeg/T4/38_2.0_30min_15,16_T4.csv"
P8080132.JPG,2025-08-08,Region,13,0,17,1265.9,2293.8,28.2,16.41,0,NA,"../data/sideSeg/T4/33_1.2_30min_17,18_T4.csv"
P8080112.JPG,2025-08-08,Region,32,0,17,1263.2,2204.3,30,20.69,0,NA,"../data/sideSeg/T4/33_2.0_30min_17,18_T4.csv"
P8080084.JPG,2025-08-08,Region,53,0,17,1409.3,2356.8,65.4,142.26,0,NA,"../data/sideSeg/T4/34_1.2_30min_17,18_T4.csv"
P8080060.JPG,2025-08-08,Region,0,1,17,1511.2,2425.4,46.6,52.86,0,NA,"../data/sideSeg/T4/34_2.0_30min_17,18_T4.csv"
P8080039.JPG,2025-08-08,Points,0,0,17,1311,2636,0,0,0,NA,"../data/sideSeg/T4/38_1.2_30min_17,18_T4.csv"
P8080013.JPG,2025-08-08,Region,119,0,17,1272.7,2377,21.3,18.15,0,NA,"../data/sideSeg/T4/38_2.0_30min_17,18_T4.csv"
P8080132.JPG,2025-08-08,Points,0,0,18,2290,2203,0,0,0,NA,"../data/sideSeg/T4/33_1.2_30min_17,18_T4.csv"
P8080112.JPG,2025-08-08,Points,0,0,18,2236,2104,0,0,0,NA,"../data/sideSeg/T4/33_2.0_30min_17,18_T4.csv"
P8080084.JPG,2025-08-08,Region,54,1,18,2465,2324.9,64.5,110.22,0,NA,"../data/sideSeg/T4/34_1.2_30min_17,18_T4.csv"
P8080060.JPG,2025-08-08,Region,82,0,18,2165.2,2452.8,16.9,12,0,NA,"../data/sideSeg/T4/34_2.0_30min_17,18_T4.csv"
P8080039.JPG,2025-08-08,Points,0,1,18,2445,2538,0,0,0,NA,"../data/sideSeg/T4/38_1.2_30min_17,18_T4.csv"
P8080013.JPG,2025-08-08,Region,120,1,18,2564.4,2408.9,61,73.27,0,NA,"../data/sideSeg/T4/38_2.0_30min_17,18_T4.csv"
P8080133.JPG,2025-08-08,Points,0,0,19,1383,2124,0,0,0,NA,"../data/sideSeg/T4/33_1.2_30min_19,20_T4.csv"
P8080113.JPG,2025-08-08,Points,0,0,19,1665,2205,0,0,0,NA,"../data/sideSeg/T4/33_2.0_30min_19,20_T4.csv"
P8080089.JPG,2025-08-08,Region,55,0,19,1389.5,2403.3,58.4,59.38,0,NA,"../data/sideSeg/T4/34_1.2_30min_19,20_T4.csv"
P8080061.JPG,2025-08-08,Region,0,0,19,1505.4,2589.9,51.4,44,0,NA,"../data/sideSeg/T4/34_2.0_30min_19,20_T4.csv"
P8080040.JPG,2025-08-08,Points,0,0,19,1209,2603,0,0,0,NA,"../data/sideSeg/T4/38_1.2_30min_19,20_T4.csv"
P8080014.JPG,2025-08-08,Region,121,0,19,1186.7,2444.9,18.8,15.59,0,NA,"../data/sideSeg/T4/38_2.0_30min_19,20_T4.csv"
P8080133.JPG,2025-08-08,Region,14,0,20,2398.8,2203.5,44.4,29.5,0,NA,"../data/sideSeg/T4/33_1.2_30min_19,20_T4.csv"
P8080113.JPG,2025-08-08,Region,33,0,20,2469.4,2205.4,72.9,118.63,0,NA,"../data/sideSeg/T4/33_2.0_30min_19,20_T4.csv"
P8080089.JPG,2025-08-08,Region,56,1,20,2433.2,2403.8,28.4,19.04,0,NA,"../data/sideSeg/T4/34_1.2_30min_19,20_T4.csv"
P8080061.JPG,2025-08-08,Region,0,1,20,2737.1,2633.7,48.2,67.2,0,NA,"../data/sideSeg/T4/34_2.0_30min_19,20_T4.csv"
P8080040.JPG,2025-08-08,Region,99,0,20,2644.3,2599.2,38.6,32.26,0,NA,"../data/sideSeg/T4/38_1.2_30min_19,20_T4.csv"
P8080014.JPG,2025-08-08,Points,0,0,20,2558,2275,0,0,0,NA,"../data/sideSeg/T4/38_2.0_30min_19,20_T4.csv"
P8080136.JPG,2025-08-08,Region,15,0,21,1510.3,2426.8,15.6,7.41,0,NA,"../data/sideSeg/T4/33_1.2_1hr_21,22_T4.csv"
P8080116.JPG,2025-08-08,Region,34,0,21,1307,2301,41.7,37.74,0,NA,"../data/sideSeg/T4/33_2.0_1hr_21,22_T4.csv"
P8080094.JPG,2025-08-08,Region,57,0,21,1543.2,2234.6,36.3,49.04,0,NA,"../data/sideSeg/T4/34_1.2_1hr_21,22_T4.csv"
P8080064.JPG,2025-08-08,Region,83,0,21,1647.2,2396.3,32.3,33.5,0,NA,"../data/sideSeg/T4/34_2.0_1hr_21,22_T4.csv"
P8080043.JPG,2025-08-08,Points,0,0,21,1376,2321,0,0,0,NA,"../data/sideSeg/T4/38_1.2_1hr_21,22_T4.csv"
P8080017.JPG,2025-08-08,Points,0,0,21,985,2488,0,0,0,NA,"../data/sideSeg/T4/38_2.0_1hr_21,22_T4.csv"
P8080136.JPG,2025-08-08,Points,0,0,22,2425,2366,0,0,0,NA,"../data/sideSeg/T4/33_1.2_1hr_21,22_T4.csv"
P8080116.JPG,2025-08-08,Region,35,1,22,2286,2273.9,57.3,34.21,0,NA,"../data/sideSeg/T4/33_2.0_1hr_21,22_T4.csv"
P8080094.JPG,2025-08-08,Region,58,1,22,2448.7,2197.2,39.4,67.16,0,NA,"../data/sideSeg/T4/34_1.2_1hr_21,22_T4.csv"
P8080064.JPG,2025-08-08,Points,0,0,22,2445,2417,0,0,0,NA,"../data/sideSeg/T4/34_2.0_1hr_21,22_T4.csv"
P8080043.JPG,2025-08-08,Region,100,0,22,2434.4,2378,30.4,25.11,0,NA,"../data/sideSeg/T4/38_1.2_1hr_21,22_T4.csv"
P8080017.JPG,2025-08-08,Region,122,0,22,2310.9,2508.8,60.4,36.49,0,NA,"../data/sideSeg/T4/38_2.0_1hr_21,22_T4.csv"
P8080137.JPG,2025-08-08,Points,0,0,23,1350,2097,0,0,0,NA,"../data/sideSeg/T4/33_1.2_1hr_23,24_T4.csv"
P8080117.JPG,2025-08-08,Points,0,0,23,1539,2236,0,0,0,NA,"../data/sideSeg/T4/33_2.0_1hr_23,24_T4.csv"
P8080095.JPG,2025-08-08,Region,59,0,23,1734.8,2123.9,37.7,22.23,0,NA,"../data/sideSeg/T4/34_1.2_1hr_23,24_T4.csv"
P8080065.JPG,2025-08-08,Region,84,0,23,1512.6,2396.7,36,20.8,0,NA,"../data/sideSeg/T4/34_2.0_1hr_23,24_T4.csv"
P8080044.JPG,2025-08-08,Region,101,0,23,1252.9,2363.4,33.8,34.88,0,NA,"../data/sideSeg/T4/38_1.2_1hr_23,24_T4.csv"
P8080018.JPG,2025-08-08,Region,123,0,23,1211.6,2314.3,83.4,241.03,0,NA,"../data/sideSeg/T4/38_2.0_1hr_23,24_T4.csv"
P8080137.JPG,2025-08-08,Points,0,1,24,2192,2105,0,0,0,NA,"../data/sideSeg/T4/33_1.2_1hr_23,24_T4.csv"
P8080117.JPG,2025-08-08,Region,36,0,24,2386.4,2290.7,39.2,48.94,0,NA,"../data/sideSeg/T4/33_2.0_1hr_23,24_T4.csv"
P8080095.JPG,2025-08-08,Region,60,1,24,2397.5,2045.9,46,106.2,0,NA,"../data/sideSeg/T4/34_1.2_1hr_23,24_T4.csv"
P8080065.JPG,2025-08-08,Points,0,0,24,2382,2263,0,0,0,NA,"../data/sideSeg/T4/34_2.0_1hr_23,24_T4.csv"
P8080044.JPG,2025-08-08,Points,0,0,24,2451,2366,0,0,0,NA,"../data/sideSeg/T4/38_1.2_1hr_23,24_T4.csv"
P8080018.JPG,2025-08-08,Region,124,1,24,2888.9,2422.2,32.9,33.21,0,NA,"../data/sideSeg/T4/38_2.0_1hr_23,24_T4.csv"
P8080138.JPG,2025-08-08,Points,0,0,25,1397,2323,0,0,0,NA,"../data/sideSeg/T4/33_1.2_1hr_25,26_T4.csv"
P8080118.JPG,2025-08-08,Region,38,1,25,1314.3,2311.8,41,42.28,0,NA,"../data/sideSeg/T4/33_2.0_1hr_25,26_T4.csv"
P8080096.JPG,2025-08-08,Region,61,0,25,1497.6,2374.5,13.4,3.13,0,NA,"../data/sideSeg/T4/34_1.2_1hr_25,26_T4.csv"
P8080066.JPG,2025-08-08,Region,85,0,25,1460.4,2382.4,82.7,142.76,0,NA,"../data/sideSeg/T4/34_2.0_1hr_25,26_T4.csv"
P8080045.JPG,2025-08-08,Points,0,0,25,1319,2379,0,0,0,NA,"../data/sideSeg/T4/38_1.2_1hr_25,26_T4.csv"
P8080019.JPG,2025-08-08,Region,125,0,25,1608,2603.8,48.6,46.47,0,NA,"../data/sideSeg/T4/38_2.0_1hr_25,26_T4.csv"
P8080138.JPG,2025-08-08,Points,0,1,26,2450,2270,0,0,0,NA,"../data/sideSeg/T4/33_1.2_1hr_25,26_T4.csv"
P8080118.JPG,2025-08-08,Region,37,0,26,2248.1,2278.9,44.5,72.48,0,NA,"../data/sideSeg/T4/33_2.0_1hr_25,26_T4.csv"
P8080096.JPG,2025-08-08,Region,62,1,26,2469.1,2371.2,25.9,21.29,0,NA,"../data/sideSeg/T4/34_1.2_1hr_25,26_T4.csv"
P8080066.JPG,2025-08-08,Region,86,1,26,2700.4,2370.7,104.7,172.82,0,NA,"../data/sideSeg/T4/34_2.0_1hr_25,26_T4.csv"
P8080045.JPG,2025-08-08,Region,102,0,26,2472.6,2415.7,40.7,20.65,0,NA,"../data/sideSeg/T4/38_1.2_1hr_25,26_T4.csv"
P8080019.JPG,2025-08-08,Points,0,0,26,2690,2564,0,0,0,NA,"../data/sideSeg/T4/38_2.0_1hr_25,26_T4.csv"
P8080140.JPG,2025-08-08,Region,16,0,27,1239.7,2213.8,22.5,22.14,0,NA,"../data/sideSeg/T4/33_1.2_1hr_27,28_T4.csv"
P8080119.JPG,2025-08-08,Region,39,0,27,1365.7,1965.8,37.5,37.16,0,NA,"../data/sideSeg/T4/33_2.0_1hr_27,28_T4.csv"
P8080097.JPG,2025-08-08,Region,63,0,27,1472.6,2320.4,38.5,61.72,0,NA,"../data/sideSeg/T4/34_1.2_1hr_27,28_T4.csv"
P8080067.JPG,2025-08-08,Region,87,0,27,1604.3,2221.7,43.4,65.78,0,NA,"../data/sideSeg/T4/34_2.0_1hr_27,28_T4.csv"
P8080046.JPG,2025-08-08,Points,0,0,27,1229,2394,0,0,0,NA,"../data/sideSeg/T4/38_1.2_1hr_27,28_T4.csv"
P8080021.JPG,2025-08-08,Points,0,0,27,1165,2501,0,0,0,NA,"../data/sideSeg/T4/38_2.0_1hr_27,28_T4.csv"
P8080140.JPG,2025-08-08,Points,0,0,28,2300,2182,0,0,0,NA,"../data/sideSeg/T4/33_1.2_1hr_27,28_T4.csv"
P8080119.JPG,2025-08-08,Points,0,0,28,2162,1881,0,0,0,NA,"../data/sideSeg/T4/33_2.0_1hr_27,28_T4.csv"
P8080097.JPG,2025-08-08,Region,64,1,28,2610.6,2366.1,29.4,23.08,0,NA,"../data/sideSeg/T4/34_1.2_1hr_27,28_T4.csv"
P8080067.JPG,2025-08-08,Region,88,1,28,2463.1,2231.2,33.6,52.1,0,NA,"../data/sideSeg/T4/34_2.0_1hr_27,28_T4.csv"
P8080046.JPG,2025-08-08,Region,103,0,28,2290.5,2381.9,33.2,34,0,NA,"../data/sideSeg/T4/38_1.2_1hr_27,28_T4.csv"
P8080021.JPG,2025-08-08,Region,126,0,28,2633.6,2542.1,46.6,43.67,0,NA,"../data/sideSeg/T4/38_2.0_1hr_27,28_T4.csv"
P8080141.JPG,2025-08-08,Region,17,0,29,1392.5,2209.8,17.8,5.49,0,NA,"../data/sideSeg/T4/33_1.2_1hr_29,30_T4.csv"
P8080120.JPG,2025-08-08,Region,40,0,29,1373.4,1990.8,33.2,34.49,0,NA,"../data/sideSeg/T4/33_2.0_1hr_29,30_T4.csv"
P8080098.JPG,2025-08-08,Points,0,0,29,1449,2122,0,0,0,NA,"../data/sideSeg/T4/34_1.2_1hr_29,30_T4.csv"
P8080068.JPG,2025-08-08,Region,89,0,29,1430.1,2434.2,39.4,56.76,0,NA,"../data/sideSeg/T4/34_2.0_1hr_29,30_T4.csv"
P8080047.JPG,2025-08-08,Points,0,0,29,1185,2455,0,0,0,NA,"../data/sideSeg/T4/38_1.2_1hr_29,30_T4.csv"
P8080028.JPG,2025-08-08,Region,127,0,29,1336.1,2371.8,43,62.59,0,NA,"../data/sideSeg/T4/38_2.0_1hr_29,30_T4.csv"
P8080141.JPG,2025-08-08,Region,18,1,30,2124.4,2134.8,36.1,47.63,0,NA,"../data/sideSeg/T4/33_1.2_1hr_29,30_T4.csv"
