Image.name,TagLab.Date,TagLab.Type,TagLab.Genet.Id,TagLab.Id,TagLab.Class.name,TagLab.Centroid.x,TagLab.Centroid.y,TagLab.Perimeter,TagLab.Area,TagLab.Surf..area,TagLab.Note,filename
P8220085.JPG,2025-08-22,Region,0,0,1,1181.7,2497.7,53,80.06,0,NA,"../data/sideSeg/T6/33_1.2_control_1,2_T6.csv"
P8220085.JPG,2025-08-22,Points,0,0,2,2624,2410,0,0,0,NA,"../data/sideSeg/T6/33_1.2_control_1,2_T6.csv"
P8220086.JPG,2025-08-22,Region,1,0,3,1009,2494.4,58.5,91.81,0,NA,"../data/sideSeg/T6/33_1.2_control_3,4_T6.csv"
P8220086.JPG,2025-08-22,Points,0,0,4,2388,2502,0,0,0,NA,"../data/sideSeg/T6/33_1.2_control_3,4_T6.csv"
P8220087.JPG,2025-08-22,Region,2,0,5,757.8,2459.3,26.2,29.13,0,NA,"../data/sideSeg/T6/33_1.2_control_5,6_T6.csv"
P8220087.JPG,2025-08-22,Points,0,0,6,2528,2418,0,0,0,NA,"../data/sideSeg/T6/33_1.2_control_5,6_T6.csv"
P8220088.JPG,2025-08-22,Region,3,0,8,2607.2,2436.4,21.5,16.19,0,NA,"../data/sideSeg/T6/33_1.2_control_7,8_T6.csv"
P8220088.JPG,2025-08-22,Points,0,0,7,1179,2408,0,0,0,NA,"../data/sideSeg/T6/33_1.2_control_7,8_T6.csv"
P8220089.JPG,2025-08-22,Region,4,0,9,943.9,2432.5,19.2,18.2,0,NA,"../data/sideSeg/T6/33_1.2_control_9,10_T6.csv"
P8220089.JPG,2025-08-22,Points,0,0,10,2409,2333,0,0,0,NA,"../data/sideSeg/T6/33_1.2_control_9,10_T6.csv"
P8220036.JPG,2025-08-22,Region,28,0,21,1140,2271.6,112.5,179.88,0,NA,"../data/sideSeg/T6/33_2.0_1hr_21,22_T6.csv"
P8220036.JPG,2025-08-22,Region,29,1,22,2443.4,2241.1,93.2,126.12,0,NA,"../data/sideSeg/T6/33_2.0_1hr_21,22_T6.csv"
P8220037.JPG,2025-08-22,Region,30,0,23,1437.6,2433.1,12.4,3.8,0,NA,"../data/sideSeg/T6/33_2.0_1hr_23,24_T6.csv"
P8220037.JPG,2025-08-22,Region,31,1,24,2535.5,2422.3,34.5,41.17,0,NA,"../data/sideSeg/T6/33_2.0_1hr_23,24_T6.csv"
P8220038.JPG,2025-08-22,Region,32,0,25,1383.1,2419.5,39.2,42.13,0,NA,"../data/sideSeg/T6/33_2.0_1hr_25,26_T6.csv"
P8220038.JPG,2025-08-22,Region,33,2,26,2586.3,2387.2,46.8,79.72,0,NA,"../data/sideSeg/T6/33_2.0_1hr_25,26_T6.csv"
P8220039.JPG,2025-08-22,Region,34,0,27,1309.2,2415.4,53.9,35.89,0,NA,"../data/sideSeg/T6/33_2.0_1hr_27,28_T6.csv"
P8220039.JPG,2025-08-22,Points,0,0,28,2509,2423,0,0,0,NA,"../data/sideSeg/T6/33_2.0_1hr_27,28_T6.csv"
P8220040.JPG,2025-08-22,Region,35,0,29,1468.6,2417.9,45.4,50.53,0,NA,"../data/sideSeg/T6/33_2.0_1hr_29,30_T6.csv"
P8220040.JPG,2025-08-22,Region,36,1,30,2902.4,2449.9,32.6,21.63,0,NA,"../data/sideSeg/T6/33_2.0_1hr_29,30_T6.csv"
P8220029.JPG,2025-08-22,Points,0,0,11,1391,2488,0,0,0,NA,"../data/sideSeg/T6/33_2.0_30min_11,12_T6.csv"
P8220029.JPG,2025-08-22,Points,0,1,12,2885,2550,0,0,0,NA,"../data/sideSeg/T6/33_2.0_30min_11,12_T6.csv"
P8220030.JPG,2025-08-22,Region,24,0,13,1230.5,2607.3,21.4,14.96,0,NA,"../data/sideSeg/T6/33_2.0_30min_13,14_T6.csv"
P8220030.JPG,2025-08-22,Points,0,0,14,2751,2459,0,0,0,NA,"../data/sideSeg/T6/33_2.0_30min_13,14_T6.csv"
P8220031.JPG,2025-08-22,Region,25,0,16,2875.7,2374.2,35.4,34.44,0,NA,"../data/sideSeg/T6/33_2.0_30min_15,16_T6.csv"
P8220031.JPG,2025-08-22,Points,0,0,15,1208,2338,0,0,0,NA,"../data/sideSeg/T6/33_2.0_30min_15,16_T6.csv"
P8220032.JPG,2025-08-22,Region,26,0,17,1199.4,2475.5,39.9,32.73,0,NA,"../data/sideSeg/T6/33_2.0_30min_17,18_T6.csv"
P8220032.JPG,2025-08-22,Points,0,0,18,2663,2281,0,0,0,NA,"../data/sideSeg/T6/33_2.0_30min_17,18_T6.csv"
P8220033.JPG,2025-08-22,Region,27,0,20,2344.9,2429.4,81.3,162.13,0,NA,"../data/sideSeg/T6/33_2.0_30min_19,20_T6.csv"
P8220033.JPG,2025-08-22,Points,0,0,19,1344,2378,0,0,0,NA,"../data/sideSeg/T6/33_2.0_30min_19,20_T6.csv"
P8220024.JPG,2025-08-22,Region,14,0,1,1177.4,2422.2,53.4,88.54,0,NA,"../data/sideSeg/T6/33_2.0_control_1,2_T6.csv"
P8220024.JPG,2025-08-22,Region,15,1,2,2453.1,2455,52.7,53.96,0,NA,"../data/sideSeg/T6/33_2.0_control_1,2_T6.csv"
P8220025.JPG,2025-08-22,Region,16,0,3,930.4,2406.5,73.3,167.43,0,NA,"../data/sideSeg/T6/33_2.0_control_3,4_T6.csv"
P8220025.JPG,2025-08-22,Region,17,1,4,2394.1,2361.1,53.7,70.64,0,NA,"../data/sideSeg/T6/33_2.0_control_3,4_T6.csv"
P8220026.JPG,2025-08-22,Region,18,0,5,993.4,2521.4,47.7,100.33,0,NA,"../data/sideSeg/T6/33_2.0_control_5,6_T6.csv"
P8220026.JPG,2025-08-22,Region,19,1,6,2197.4,2489.9,40.7,50.04,0,NA,"../data/sideSeg/T6/33_2.0_control_5,6_T6.csv"
P8220027.JPG,2025-08-22,Region,20,0,7,1081.7,2460.1,54.1,47.77,0,NA,"../data/sideSeg/T6/33_2.0_control_7,8_T6.csv"
P8220027.JPG,2025-08-22,Region,21,1,8,2606.2,2465.7,54.3,38.19,0,NA,"../data/sideSeg/T6/33_2.0_control_7,8_T6.csv"
P8220028.JPG,2025-08-22,Region,22,0,9,1261,2664.1,42.7,19.73,0,NA,"../data/sideSeg/T6/33_2.0_control_9,10_T6.csv"
P8220028.JPG,2025-08-22,Region,23,1,10,2705.5,2548.5,49.6,70.28,0,NA,"../data/sideSeg/T6/33_2.0_control_9,10_T6.csv"
P8220057.JPG,2025-08-22,Region,48,0,21,1227.1,2481.2,34.9,46.25,0,NA,"../data/sideSeg/T6/34_1.2_1hr_21,22_T6.csv"
P8220057.JPG,2025-08-22,Region,49,1,22,2603.5,2403.8,39.2,67.73,0,NA,"../data/sideSeg/T6/34_1.2_1hr_21,22_T6.csv"
P8220058.JPG,2025-08-22,Region,50,0,24,2509.8,2297.9,49.6,121.62,0,NA,"../data/sideSeg/T6/34_1.2_1hr_23,24_T6.csv"
P8220058.JPG,2025-08-22,Points,0,0,23,1218,2346,0,0,0,NA,"../data/sideSeg/T6/34_1.2_1hr_23,24_T6.csv"
P8220059.JPG,2025-08-22,Points,0,0,25,1553,2431,0,0,0,NA,"../data/sideSeg/T6/34_1.2_1hr_25,26_T6.csv"
